OuXwt35S4Fx3ZpeDGACSdg,Super 8 by Wyndham Santa Barbara/Goleta,"6021 Hollister Ave, US Hwy 101  Exit Fairview Ave",Goleta,CA,93117,34.435352,-119.8310556,2.0,58,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
azeyzvLyCMqzh4Mid-B1FQ,BNA Hotel Nashville,911 Airport Center Dr,Nashville,TN,37214,36.1461386904,-86.664226383,3.5,8,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'""}","Hotels, Hotels & Travel, Event Planning & Services"
fIIWOwubIJiMN22GSyuHGg,Jefferson Inn & Suites,3401 Jefferson Hwy,New Orleans,LA,70121,29.9637146423,-90.1604841567,3.5,16,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'""}","Hotels & Travel, Hotels, Event Planning & Services"
lWHsWAszNVISPFB3gQTuyg,Hampton Inn Limerick-Philadelphia Area,430 W Linfield Trappe Rd,Limerick,PA,19468,40.218107,-75.541022,2.5,21,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Hotels, Hotels & Travel, Event Planning & Services"
s__nxHjThBRn0lQoZuXLsw,La Quinta by Wyndham Tampa Brandon West,602 South Falkenburg Rd,Tampa,FL,33619,27.944571,-82.33411,2.0,26,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Hotels & Travel, Hotels, Event Planning & Services"
Fw-3BqcbyLtemOlwLt265g,Courtyard Tampa North/I-75 Fletcher,13575 Cypress Glen Ln,Tampa,FL,33637,28.0698644074,-82.3609437,2.5,36,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Event Planning & Services, Venues & Event Spaces, Hotels & Travel, Hotels"
z_UEbYUqX5aMIPgg_L0Z9g,Boomtown Reno,2100 Garson Rd,Verdi,NV,89439,39.5118581018,-119.9626872588,2.5,385,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'full_bar'"", 'WiFi': ""'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'NoiseLevel': ""u'loud'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'Caters': 'False'}","Venues & Event Spaces, Hotels & Travel, Casinos, Event Planning & Services, Hotels, Arts & Entertainment"
3GVzBF5znm8ofma9_sYWsA,Ramada by Wyndham Temple Terrace/Tampa North,11714 Morris Bridge Road,Tampa,FL,33617,28.0557239,-82.3610818,3.0,28,1,"{'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Event Planning & Services, Hotels & Travel, Hotels"
aKQvY8cpAXBTLyYq8t3X6w,Hilton Garden Inn Exton/West Chester,720 Eagleview Blvd E,Exton,PA,19341,40.0692077,-75.6762919,3.5,31,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","Hotels, Bed & Breakfast, Hotels & Travel, Event Planning & Services"
vg9xWuuEobS6K0YPuQCP_g,Best Western Sea Wake Beach Resort,691 S Gulfview Blvd,Clearwater Beach,FL,33767,27.9659558,-82.8245938,3.0,5,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
ZHS0Avo3KPXtCXsVAgSacg,Fairfield Inn & Suites Wilmington - New Castle,2117 N Dupont Hwy,New Castle,DE,19720,39.7013255273,-75.5722635,3.5,24,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True'}","Hotels, Hotels & Travel, Event Planning & Services"
KbPKWZ6VBmaI0tsyQvQ0hQ,Econo Lodge,1412 Brick Church Pike,Nashville,TN,37207,36.204529,-86.778275,1.5,9,0,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'""}","Hotels, Hotels & Travel, Event Planning & Services"
0al3V1hZU2b2_zEFOtBviw,Comfort Inn,140 Maiden Lane,White House,TN,37188,36.4661251,-86.6776662,4.5,7,1,,"Event Planning & Services, Hotels & Travel, Hotels"
yfHAOJMyxx9e7Xx4SziIag,The Timothy Demonbreun House,746 Benton Ave,Nashville,TN,37204,36.1326933,-86.7774975,3.0,21,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'False'}","Bed & Breakfast, Event Planning & Services, Venues & Event Spaces, Hotels, Hotels & Travel, Wedding Chapels"
18zXpz-yBCLHDH3de3_reg,Courtyard by Marriott St. Louis Downtown/Convention Center,823-827 Washington Ave,St. Louis,MO,63101,38.6311557839,-90.1924051996,3.5,39,1,"{'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'WiFi': ""u'paid'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True'}","Event Planning & Services, Hotels & Travel, Hotels, Venues & Event Spaces"
YfL0-qCTwPKaWyURgXoMpA,Wyndham Garden New Orleans East,10100 I-10 Service Road,New Orleans,LA,70127,30.0382738071,-89.9722793698,1.5,47,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'""}","Hotels, Hotels & Travel, Event Planning & Services"
eABvqCZLThzatTK9e4rtbA,Treasure Island Beach Club Resort,11750 Gulf Blvd,Treasure Is,FL,33706,27.7751524,-82.7761302,2.5,7,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'""}","Hotels, Event Planning & Services, Hotels & Travel"
DX-i7boV3bLP5ktKU-FA-w,Best Western Royal Sun Inn & Suites,1015 N Stone Ave,Tucson,AZ,85705,32.2348746,-110.9719928,3.5,114,1,"{'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'False', 'Caters': 'False', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Event Planning & Services, Restaurants, Hotels & Travel, Hotels"
yDXxwGLYj58zoUvd-gFnug,New Orleans International Hostel,2249 Carondelet St,New Orleans,LA,70130,29.9344784,-90.08247,2.0,7,1,,"Hostels, Hotels & Travel"
yFQLQ3qZmPJiOFWsYthE2w,Malibu Resort Motel,17001 Gulf Blvd,North Redington Beach,FL,33708,27.8187787,-82.8230364,3.5,16,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'""}","Hotels & Travel, Event Planning & Services, Hotels"
Y3dk0YiQ532UyyqhsJgwQA,Northtowne China Inn,46 E Germantown Pike,Norristown,PA,19401,40.1393001,-75.3097488,3.0,7,0,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Hotels & Travel, Restaurants, Hotels, Event Planning & Services, Chinese"
mNoWdkdKKhQRwpAvZWPQvw,Clarion Inn & Suites Central Clearwater Beach,20967 US 19 N,Clearwater,FL,33765,27.9628564,-82.7289221,2.0,54,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Event Planning & Services, Hotels, Hotels & Travel"
-bbQKRo6kP8p_FKjm4xu0g,Bayside Inn,11365 Gulf Blvd,Treasure Is,FL,33706,27.7735229,-82.7729605,3.0,17,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'""}","Hotels & Travel, Event Planning & Services, Hotels"
HJrhes6zyTP-UDhsC3_tfQ,Baymont by Wyndham O'Fallon St. Louis Area,1320 Park Plaza Drive,OFallon,IL,62269,38.5874822,-89.9443746,3.5,11,1,{'BusinessAcceptsCreditCards': 'True'},"Hotels, Event Planning & Services, Hotels & Travel"
SAZLcxlWX8D7RIAvDR1kpA,Gulf Winds Resort,6800 Sunset Way,St. Pete Beach,FL,33706,27.7368985,-82.7508436,3.0,8,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'ByAppointmentOnly': 'False'}","Event Planning & Services, Hotels, Resorts, Hotels & Travel, Condominiums, Home Services, Real Estate"
SOq849VSjt1VB6fZinqPYg,Red Roof Inn Philadelphia - Oxford Valley,3100 Cabot Blvd W,Langhorne,PA,19047,40.1906642441,-74.8670449338,2.5,38,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Hotels, Event Planning & Services, Hotels & Travel"
yM-yQ1u68d_ePTxI6d0dcw,Hampton Inn Philadelphia/King Of Prussia - Valley Forge,530 W Dekalb Pike,King of Prussia,PA,19406,40.08998,-75.379073,3.0,53,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False'}","Hotels & Travel, Event Planning & Services, Hotels"
jY8pZdhEQATs28mqApl8aw,Hawthorn Suites By Wyndham St. Louis Westport Plaza,1881 Craigshire Rd,St. Louis,MO,63146,38.6921964936,-90.448170211,2.0,29,1,"{'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True'}","Event Planning & Services, Hotels & Travel, Hotels"
_nwFy_M5EaGmEUrurpb3UA,La Quinta by Wyndham Boise Airport,2613 S. Vista Ave.,Boise,ID,83705,43.5785194,-116.2145114,2.5,56,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True'}","Event Planning & Services, Hotels, Hotels & Travel"
tnPaOSLr3cfpWcW7dSnDiQ,Hyatt Place Indianapolis/Keystone,9104 Keystone Xing,Indianapolis,IN,46240,39.919734,-86.1095292,3.0,54,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel, Venues & Event Spaces"
c9b_f47D-QdmfOTFWUGSgA,Days Inn by Wyndham Runnemede Philadelphia Area,101 East 9th Ave,Runnemede,NJ,08078,39.8577410702,-75.0713898987,2.5,12,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'""}","Event Planning & Services, Hotels & Travel, Hotels"
8K9bSzG-Lm44LN7AwGI3LA,Mel-Dor Motel,5 Spring Garden Dr,New Berlinville,PA,19545,40.348111,-75.623614,3.5,8,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels & Travel, Event Planning & Services, Hotels"
LzYT0yuNDTFhu9MeFu8_EQ,6-T-7 Motel,11551 Pendleton Pike,Indianapolis,IN,46236,39.8677132074,-85.9620844199,1.0,5,1,{'RestaurantsPriceRange2': '1'},"Hotels & Travel, Hotels, Event Planning & Services"
uSZyDtTtayIMhaWVpUfVMg,Hampton Inn & Suites Indianapolis-Airport,9020 Hatfield Dr,Indianapolis,IN,46241,39.6792731,-86.3220484,3.5,27,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Event Planning & Services, Hotels & Travel, Hotels"
lU9fk1n_02bRd0vzeMBHSw,Corona Ranch Tucson,7595 E Snyder Rd,Tucson,AZ,85750,32.294609469,-110.8304658051,3.5,7,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True'}","Hotels & Travel, Venues & Event Spaces, Hotels, Event Planning & Services, Wedding Planning"
78PoQlEaVkgoCAZfxfIszA,Maison de Lagniappe,1021 Kerlerec St,New Orleans,LA,70116,29.9663893,-90.0623933,5.0,6,0,"{'WiFi': ""u'free'""}","Bed & Breakfast, Hotels & Travel"
TXIHq9b0fEHe5DPrw_oUSw,Hampton Inn & Suites St. Louis/Alton,1904 Homer M Adams Pkwy,Alton,IL,62002,38.9189061586,-90.1626491547,3.0,6,1,{'BusinessAcceptsCreditCards': 'True'},"Hotels & Travel, Hotels, Event Planning & Services"
-esTQ3DICAj44W_akW32Sw,Americas Best Value Inns & Suites,3655 Pennridge Dr,Bridgeton,MO,63044,38.7607489,-90.433666,1.0,8,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'""}","Hotels & Travel, Hotels, Event Planning & Services"
AHs1ZizUVBRTS61DrJ-QKg,Best Western Plus MidAmerica Hotel,9730 Hayden Dr,Mascoutah,IL,62258,38.5540214267,-89.812224,3.5,22,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Hotels, Event Planning & Services, Hotels & Travel"
iwYvj1PEp7LmtWRAYWqojQ,Silverbell Inn,720 W Silverdale Rd,Tucson,AZ,85713,32.200201,-110.980479,1.5,10,0,"{'WiFi': ""'free'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}","Hotels & Travel, Hotels, Event Planning & Services, Hostels"
uXuBxavZYWkkCnXmrzyINQ,Econo Lodge University,1136 N Stone Ave,Tucson,AZ,85705,32.236778,-110.971213,1.5,20,1,"{'RestaurantsPriceRange2': '4', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'""}","Event Planning & Services, Hotels & Travel, Hotels"
n3w2c0mfXoxKXi6DU_hOfA,Home2 Suites by Hilton Largo,10145 Ulmerton Rd,Largo,FL,33771,27.8958415,-82.7794189,4.5,8,1,,"Venues & Event Spaces, Hotels, Hotels & Travel, Event Planning & Services"
XJP8dQMsjt_OUKl3ETVQLw,Comfort Inn New Orleans Airport South,10151 Airline Hwy,Saint Rose,LA,70087,29.976932,-90.285638,4.0,16,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels & Travel, Hotels, Event Planning & Services"
3YBHQGr2Ui_PDLGqBhPmYg,Quality Inn & Conference Center,531 Route 38 West,Maple Shade,NJ,08052,39.943899,-74.982231,2.0,6,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels & Travel, Event Planning & Services, Self Storage, Hotels, Local Services"
VPxeyXTL9VatQt3FPa-YQg,Super 8 by Wyndham Indianapolis West,5241 W. Bradbury Ave,Indianapolis,IN,46241,39.7313443,-86.2482669,1.5,8,0,"{'WiFi': ""'free'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}","Hotels, Event Planning & Services, Hotels & Travel"
84IHk4QP3jlGTzsEk4_1sg,Comfort Inn And Suites Nashville,2615 Elm Hill,Nashville,TN,37214,36.150944,-86.6752433,4.0,6,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Event Planning & Services, Hotels & Travel, Hotels"
Sir9FHQVMOugs-4L0fusRw,Hilton Brentwood/Nashville Suites,9000 Overlook Blvd,Brentwood,TN,37027,36.0326309,-86.7808761,3.5,70,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False'}","Venues & Event Spaces, Event Planning & Services, Hotels, Hotels & Travel"
grhrDnNaRZCoOX0RCaBNVQ,Extended Stay America - Philadelphia - King of Prussia,400 American Avenue,King of Prussia,PA,19406,40.0952403031,-75.4005727137,1.5,49,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'""}","Hotels & Travel, Hotels, Event Planning & Services"
-5ktM-ceWcU7fU9op35rpg,Spring Hill Suites by Marriott,11855 N Meridian St,Carmel,IN,46032,39.9609224,-86.1563374,3.0,6,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Hotels, Hotels & Travel, Event Planning & Services"
baiCsstiEVBIN2qoUCgUng,Hilton Garden Inn New Orleans Airport,4535 Williams Blvd,Kenner,LA,70065,30.039010738,-90.239341557,2.5,58,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","Hotels, Hotels & Travel, Event Planning & Services"
yqKNju1OQ4XUMH4Owd_FeA,Vintin Hotel,2349 Central Ave,Saint Petersburg,FL,33713,27.7712883,-82.6654751,1.5,11,0,"{'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2'}","Restaurants, Pop-Up Restaurants, Hotels, Event Planning & Services, Hotels & Travel"
iYvuxsCHX2KTK30vMBQhSQ,Days Inn by Wyndham Pottstown,1600 Industrial Highway,Pottstown,PA,19464,40.233747721,-75.6201839447,2.0,26,0,"{'WiFi': ""'free'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}","Hotels & Travel, Hotels, Event Planning & Services"
TsDRKR088EVr7yD8JLhrIA,Anniversary Inn Boise,1575 S Lusk Pl,Boise,ID,83706,43.6039139,-116.2155021,4.0,51,1,"{'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Event Planning & Services, Bed & Breakfast, Hotels, Hotels & Travel"
h7wFVDl0oM1DNvKjRGgo6g,Econo Lodge,27615 Wesley Chapel Blvd,Wesley Chapel,FL,33544,28.238452,-82.3599925,3.5,7,1,,"Hotels, Hotels & Travel, Event Planning & Services"
pIUTgiaoBMO3mRgbFuST7A,Staybridge Suites Wilmington - Brandywine Valley,400 Evergreen Dr,Glen Mills,PA,19342,39.887286,-75.533034,4.5,17,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Wedding Planning, Hotels & Travel, Venues & Event Spaces, Hotels, Event Planning & Services"
iq55LSL08aYM79q9W9MIBw,Comfort Inn Feasterville - Trevose,2779 Lincoln Hwy,Feasterville Trevose,PA,19053,40.126594,-74.970073,2.0,33,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'""}","Bed & Breakfast, Event Planning & Services, Hotels & Travel, Hotels"
8OZ92T0_hzk_LeJlXQTY_Q,Days Inn by Wyndham Nashville At Opryland/Music Valley Dr,2460 Music Valley Drive,Nashville,TN,37214,36.2223072,-86.694927,2.0,41,0,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Event Planning & Services, Hotels, Hotels & Travel"
956T4nw0gCoORsLtes6rlg,Motel 6 Santa Barbara - State Street,3505 State St,Santa Barbara,CA,93105,34.4399624,-119.7389569,2.0,86,1,"{'WiFi': ""u'paid'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False'}","Hotels & Travel, Hotels, Event Planning & Services"
6-MnYPCru3s1xoKrnv7f6w,Clarion Hotel & Suites,1111 Route 73,Mount Laurel,NJ,08054,39.9281822,-74.9540302,1.5,13,1,,"Event Planning & Services, Hotels & Travel, Hotels"
Sw_CdUSU0MBeBBFG49nk1A,Quality Inn Gallatin-Nashville Metro,1001 Village Green Crossing,Gallatin,TN,37066,36.379048,-86.470597,3.0,9,1,"{'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Event Planning & Services, Hotels & Travel, Hotels"
yeC4VUZ4R08uPcqoGBE3xw,Travel Resort Services,13030 Gulf Blvd,Madeira Beach,FL,33708,27.786683,-82.784887,1.5,7,1,,"Event Planning & Services, Hotels & Travel, Travel Services, Hotels"
QgVbV1dZG1baYy5WA7-AXQ,Crowne Plaza St. Louis - Downtown,200 N 4th St,St. Louis,MO,63102,38.627027,-90.187379,2.0,260,0,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Hotels, Venues & Event Spaces, Hotels & Travel, Resorts, Event Planning & Services"
eH0ZmOZj4TyGqZwfDpQT8Q,Nepa Hut Beach Bar,6800 Sunshine Skyway Ln S,Saint Petersburg,FL,33711,27.705824,-82.677677,3.5,27,1,"{'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'RestaurantsReservations': 'False', 'DogsAllowed': 'False', 'BYOB': 'False', 'WiFi': ""u'free'"", 'HappyHour': 'True', 'Smoking': ""u'no'"", 'CoatCheck': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True'}","Event Planning & Services, Hotels, Bars, Hotels & Travel, Restaurants, Nightlife"
sNyeqSoXKH84Qdtr_-jwhw,Holiday Inn Reno-Sparks,55 E Nugget Ave,Sparks,NV,89431,39.533337,-119.7425568,2.5,68,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Event Planning & Services, Hotels & Travel, Resorts, Venues & Event Spaces, Hotels"
taVKq3N2vPxeNAHYDJAL5g,Cornerstone Bed & Breakfast,3300 Baring St,Philadelphia,PA,19104,39.9613129,-75.1899803,4.5,29,1,"{'WiFi': ""u'free'""}","Bed & Breakfast, Event Planning & Services, Hotels & Travel, Hotels"
jq9rEWoUplUZihBBwAvMNQ,The Blenman Inn,204 S Scott Ave,Tucson,AZ,85701,32.2190283,-110.9699202,5.0,20,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Hotels, Hotels & Travel, Event Planning & Services, Bed & Breakfast"
ML4Oi-rMwAw1w0GsbbToAw,University Place Hotel & Conference Center,850 W Michigan St,Indianapolis,IN,46202,39.7747913,-86.1737113,3.0,22,0,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","Hotels & Travel, Hotels, Venues & Event Spaces, Event Planning & Services"
ZCvqJcHPa7gyi2u3fvunkg,Homewood Suites by Hilton Lansdale,1200 Pennbrook Pkwy,Lansdale,PA,19446,40.2323129924,-75.2833677829,3.5,33,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Hotels, Event Planning & Services, Hotels & Travel"
3-69Zp0UWQafow9ilWDjvA,Holiday Inn Express New - Orleans Downtown,334 Okeefe Ave,New Orleans,LA,70112,29.951759,-90.0736912,2.0,68,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'""}","Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Hotels"
8uT-4m03cax_njm-zO4Tiw,Rodeway Inn,311 West Trinity Lane,Nashville,TN,37207,36.2075526,-86.7812027,1.5,33,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Event Planning & Services, Hotels & Travel, Hotels"
bjkA3ustWdg3EsTLRiUNKA,"The Inn at Penn, a Hilton Hotel",3600 Sansom St,Philadelphia,PA,19104,39.9537829039,-75.1957815881,4.0,118,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '3'}","Hotels & Travel, Hotels, Event Planning & Services"
GejL24eDR2yFmVc9Ip4COg,Woodspring Suites - Nashville Southeast,515 Metroplex Dr,Nashville,TN,37211,36.0906985,-86.7022151,2.5,10,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'paid'""}","Hotels, Hotels & Travel, Event Planning & Services"
Tl6XmMQOzRRwvGnWNtoI1A,O'Keefe Plaza Hotel,334 O Keefe Ave,New Orleans,LA,70112,29.9516735,-90.0736912,2.0,27,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Event Planning & Services, Hotels, Hotels & Travel"
we7Eb82sguRbhDlVQHRYXg,AC Hotel by Marriott Tampa Airport,4020 West Boy Scout Boulevard,Tampa,FL,33607,27.965086,-82.510903,4.5,53,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'DogsAllowed': 'True'}","Venues & Event Spaces, Hotels, Event Planning & Services, Hotels & Travel"
vyV80mTt7Jgn5NquZImWGg,Americas Best Value Inn Pottstown,29 East High Street,Pottstown,PA,19464,40.2465147,-75.6546752,2.0,5,1,"{'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Event Planning & Services, Hotels & Travel, Hotels"
N5u3K2Ec5GDOfWu0oXUqYA,Holiday Inn Bensalem-Philadelphia Area,3327 Street Road,Bensalem,PA,19020,40.1193075305,-74.9578409727,3.0,54,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'""}","Hotels & Travel, Venues & Event Spaces, Bed & Breakfast, Event Planning & Services, Vacation Rentals, Resorts, Hotels"
